id	total	white	black	Asian	other
7402003	1690	1690	0	0	0
7402004	1487	1124	133	0	0
7403001	753	736	17	0	0
7403002	1165	1165	0	0	0
7403003	867	867	0	0	0
7403004	732	732	0	0	0
7403005	952	952	0	0	0
7404001	810	743	0	11	17
7404002	958	882	31	0	45
7404003	2016	1352	613	0	0
7404004	765	664	0	0	101
7501001	1022	0	1001	0	0
7501002	791	0	769	22	0
7501003	1025	51	947	10	0
7501004	1303	138	1156	0	0
7502001	489	33	456	0	0
7502002	689	51	573	0	23
7502003	758	628	117	13	0
7502004	848	634	193	0	0
7503001	933	933	0	0	0
7503002	1073	742	331	0	0
7503003	676	589	0	0	87
7504001	1826	1745	70	9	0
7504002	671	372	284	0	0
7504003	694	424	270	0	0
7505001	1837	1126	640	52	4
7505002	679	393	216	0	0
7505003	1468	152	1234	0	26
7505004	1268	63	1205	0	0
7506001	1157	7	1130	20	0
7506002	601	16	553	0	9
7506003	1136	10	1126	0	0
7506004	764	9	750	1	0
7608011	2282	1811	47	277	102
7608012	1674	1195	32	227	161
7608021	2235	2111	0	43	43
7608031	1758	1618	0	92	0
7608032	1928	1679	0	63	175
7608033	1510	1190	64	205	0
7608034	1387	1090	0	119	163
7702011	1465	1194	0	196	55
7702012	2262	2167	20	36	9
7702013	2061	975	47	422	555
7702021	1485	1337	0	1	48
7702022	2214	2088	17	1	85
7702023	1312	1258	0	54	0
7703001	1005	956	0	16	0
7703002	1446	1231	75	117	0
7703003	1254	1084	43	33	0
7703004	1550	1358	24	116	52
7703005	1672	1106	0	200	366
7704001	1528	864	25	245	130
7704002	1957	1638	0	123	188
7704003	1157	872	13	29	204
7705001	3703	1489	176	124	1814
7705002	510	72	0	0	438
7706011	1096	942	2	118	0
7706012	1252	1125	17	83	27
7706013	856	704	0	152	0
7706021	2230	1404	38	270	474
7706022	1241	375	40	167	659
7706023	1668	1224	126	57	261
7707001	749	554	60	130	0
7707002	1769	1736	0	4	29
7708001	2434	1935	0	106	295
7708002	3488	2574	283	382	249
7709011	915	761	0	13	124
7709012	1091	1012	0	38	41
7709013	1110	1011	0	88	0
7709014	1924	1552	0	54	291
7709021	1340	1264	0	76	0
7709022	1760	1627	0	66	53
8001001	1149	1142	0	7	0
8001002	1393	1278	0	10	34
8002001	1202	1137	0	65	0
8002002	1220	1156	41	0	23
8002003	548	437	55	22	14
8002004	885	885	0	0	0
8002005	1340	1194	20	69	0
8002006	953	885	0	52	0
8003001	1160	1132	1	11	16
8003002	499	472	0	23	0
8003003	1616	1447	45	73	0
8004001	1139	1027	0	82	0
8004002	1538	1447	0	8	0
8004003	1234	1133	0	32	7
8005001	706	700	0	6	0
8005002	997	961	0	13	0
8005003	1037	983	0	54	0
8005004	1216	1136	0	58	14
8005005	986	826	0	139	0
8006001	1421	1399	11	6	0
8006002	1024	1002	6	16	0
8007001	646	630	0	16	0
8007002	2093	1882	0	125	0
8007003	914	857	0	29	0
8007004	1302	1043	0	259	0
8008001	2231	1933	0	101	28
8009001	1492	1183	0	309	0
8009002	664	461	0	203	0
8009003	1187	925	0	262	0
8009004	1160	704	8	362	76
8010001	565	504	0	47	7
8010002	1518	1265	15	182	18
8010003	1140	916	0	211	0
8010004	1537	1307	0	213	10
8011001	678	678	0	0	0
8011002	1192	1055	0	137	0
8011003	1218	1180	0	28	0
8011004	1623	1456	23	85	0
8012001	1356	1317	0	0	0
8012002	868	760	27	70	0
8012003	1567	1502	1	44	0
8013001	958	853	0	95	0
8013002	1092	868	59	124	0
8013003	753	734	8	0	0
8013004	1297	1267	20	10	0
8014001	1497	1082	0	316	61
8014002	1395	1277	15	76	0
8015001	2340	1955	153	229	3
8015002	2110	1783	0	279	0
8015003	1684	1504	44	99	0
8016011	2448	1702	92	624	0
8016012	1963	1571	10	372	0
8016031	1461	993	74	354	0
8016032	2405	1000	303	961	141
8016051	1779	1373	0	321	48
8016052	762	608	0	154	0
8016053	1698	1533	4	161	0
8016054	890	799	0	91	0
8016055	612	369	66	177	0
8016061	927	916	0	0	0
8016062	1092	1017	31	44	0
8016063	1218	993	0	225	0
8016064	930	865	1	64	0
8016065	1649	1618	0	31	0
8016071	1609	1368	0	241	0
8016072	1022	622	1	396	3
8016073	2531	1419	232	847	26
8016081	1525	964	0	522	12
8016082	1798	1649	20	129	0
8016083	657	621	0	36	0
8016084	2376	1866	0	404	20
8017011	2315	1923	0	316	12
8017012	1646	1637	0	9	0
8017021	1328	1295	0	0	33
8017022	1173	1092	0	63	0
8017023	1324	911	0	413	0
8017024	666	655	0	0	0
8018001	1749	1387	0	232	130
8018002	1018	984	0	8	26
8018003	1462	1361	0	88	13
8018004	997	827	0	170	0
8019011	2117	1747	23	285	25
8019012	1368	1023	71	49	180
8019013	800	668	62	70	0
8019021	1050	909	0	141	0
8019022	1179	1141	0	15	0
8019023	740	581	0	96	0
8020021	2524	2186	0	296	42
8020022	2898	2316	118	457	7
8020031	2523	1780	76	584	63
8020041	692	334	32	326	0
8020042	1844	1454	4	357	29
8020043	1700	1054	25	574	0
8020044	1087	947	20	120	0
8021001	815	815	0	0	0
8021002	885	772	0	70	18
8021003	1692	1548	70	24	0
8022001	1035	978	0	47	0
8022002	1268	1181	2	55	0
8022003	1860	1849	0	0	0
8023001	5143	3976	111	880	0
8024021	1637	1333	0	165	59
8024022	931	867	0	50	0
8024023	907	830	0	51	26
8024024	1082	766	70	95	131
8024031	1307	1168	19	92	0
8024041	1984	1206	0	421	357
8024042	1933	1844	56	21	12
8024043	808	416	0	308	0
8024044	1981	1602	35	127	54
8025031	942	318	14	594	16
8025032	1809	1572	0	208	0
8025033	2384	1947	63	250	124
8025034	898	708	22	41	106
8025041	1578	1252	0	132	169
8025042	1076	779	0	0	268
8025043	2114	1465	73	426	150
8025044	1858	1679	23	0	133
8025051	2887	1918	167	298	471
8025052	1041	333	0	54	654
8025053	3044	1921	84	655	384
8025061	1970	1804	0	78	41
8025062	908	700	0	46	116
8026051	1466	1331	2	133	0
8026052	1574	1424	8	98	0
8026053	1276	1163	16	53	27
8026054	1624	1242	2	351	0
8026055	1099	688	0	382	29
8026071	1527	1177	0	0	350
8026081	1644	1633	0	11	0
8026082	2297	2021	0	276	0
8026083	777	666	0	0	111
8026084	1116	1083	0	33	0
8026091	1909	1205	110	486	1
8026092	1097	988	0	0	65
8026093	1076	936	0	140	0
8026094	2328	2165	14	16	116
8026101	1531	1389	0	73	0
8027011	1945	1107	0	480	315
8027012	1591	1487	0	91	13
8027013	1067	1004	0	63	0
8027014	2090	1664	0	411	0
8027021	1833	1516	1	278	0
8027022	2170	1644	46	397	55
8027023	827	653	0	167	0
8028011	1009	923	0	86	0
8028012	1305	1057	0	170	78
8028013	894	874	0	0	0
8028014	1093	1063	0	30	0
8028015	732	654	0	78	0
8028021	1956	1247	286	423	0
8028022	1095	1064	18	0	0
8028023	1171	1149	0	7	0
8028024	1237	1121	0	81	24
8028025	926	863	1	0	61
8029001	929	813	0	98	0
8029002	1584	1570	0	0	14
8029003	2388	2207	0	116	0
8029004	1259	1124	0	93	0
8030051	953	885	0	55	13
8030052	1499	1425	54	20	0
8030071	1254	1183	0	29	0
8030072	1191	1161	0	30	0
8030073	2775	2507	0	118	0
8030081	1753	1525	104	124	0
8030082	1058	900	0	148	0
8030083	2016	1910	14	92	0
8030101	941	941	0	0	0
8030102	607	596	0	11	0
8030103	897	833	0	45	0
8030104	2294	1995	0	299	0
8030121	2284	1733	125	314	94
8030131	2206	2013	16	55	47
8030132	1956	1580	0	278	98
8030133	1162	1107	0	0	55
8030141	2744	2232	0	316	177
8030142	1145	936	70	48	78
8030151	2096	1761	0	107	60
8030152	1781	1708	19	27	0
8030153	763	717	0	46	0
8030161	2053	1581	30	353	26
8030171	1718	1549	0	76	0
8030172	2115	1876	11	171	57
8030173	1667	1384	0	260	23
8031001	1658	1529	30	56	9
8031002	1578	1461	0	46	26
8032001	1591	1493	0	55	15
8032002	3162	2786	0	297	79
8032003	1252	1133	23	50	0
8033001	2465	2210	0	166	77
8033002	1608	1236	0	176	166
8033003	1593	1408	1	153	1
8034001	792	792	0	0	0
8034002	918	859	2	0	0
8034003	808	724	0	84	0
8034004	1441	1441	0	0	0
8034005	1187	1167	0	0	0
8034006	1155	1037	30	38	0
8035001	817	733	5	18	43
8035002	1330	1256	0	37	0
8035003	1406	1198	6	199	3
8035004	1703	1703	0	0	0
8035005	695	669	13	13	0
8036031	1935	1656	46	161	0
8036032	1199	1156	2	41	0
8036033	2334	1685	49	500	0
8036034	1450	1413	0	37	0
8036041	1124	1057	25	24	18
8036042	1189	990	92	64	0
8036043	1157	1117	5	30	0
8036044	720	644	15	38	8
8036051	1455	1196	0	183	0
8036052	1262	1259	0	0	0
8036053	1405	1380	0	0	0
8036054	3417	2199	321	605	175
8036061	1963	1484	81	186	91
8036062	2549	1739	17	51	692
8036063	2523	1928	169	136	290
8036064	1595	1170	46	181	154
8036071	869	869	0	0	0
8036072	785	728	21	36	0
8036073	2210	2054	0	118	28
8036074	1054	984	6	64	0
8036081	2472	2272	0	116	14
8036082	2621	1823	141	553	51
8036083	2553	1567	476	416	68
8036101	1230	760	131	283	14
8036102	1059	760	75	185	39
8036103	1752	1637	0	108	7
8036104	3103	2393	188	406	47
8036111	793	506	50	150	0
8036112	1048	785	0	60	150
8036113	1525	1107	74	35	262
8036114	594	517	16	15	14
8036115	1675	1073	0	581	11
8036121	1776	1328	343	93	0
8036122	1745	1251	16	430	19
8037011	1080	1062	0	18	0
8037012	1451	1267	0	130	0
8037021	919	792	27	29	17
8037022	1703	1401	0	227	45
8037023	1738	1403	0	318	0
8037024	1458	1058	0	181	181
8038001	901	812	0	19	49
8038002	800	800	0	0	0
8038003	2253	1780	3	363	98
8038004	843	822	0	12	9
8039011	1695	1523	50	47	62
8039012	1742	1445	8	239	0
8039021	1219	1219	0	0	0
8039022	1158	1110	0	10	38
8039023	1197	1055	125	10	0
8040001	1680	1369	107	44	160
8040002	2989	2803	29	55	24
8041021	2351	2171	0	140	0
8041022	2040	1830	6	185	3
8041023	2722	2272	0	450	0
8041041	1751	1255	0	406	2
8041042	1811	1279	11	467	41
8041043	1468	966	0	464	10
8041051	1663	1378	0	161	0
8041052	1538	1395	0	143	0
8041053	954	903	7	9	0
8041061	1939	1408	0	495	0
8041062	1685	1364	32	255	23
8041063	1437	1062	29	292	24
8041064	1778	1299	13	434	0
8041081	1165	952	40	139	0
8041082	2456	1108	162	1055	46
8041091	1265	1202	13	50	0
8041092	1602	1303	58	93	66
8042011	2301	2026	0	244	0
8042012	1842	1506	62	240	0
8042013	1877	1599	0	261	0
8042014	1659	1157	0	422	60
8042021	540	438	0	102	0
8042022	3392	3019	0	218	108
8042023	553	528	0	0	0
8042024	3223	2593	0	590	19
8043051	1876	960	126	106	582
8043052	1128	809	0	42	259
8043053	1512	1078	0	131	280
8043054	2689	1877	36	130	588
8043061	1948	1405	0	16	504
8043062	1276	799	0	35	442
8043063	1453	628	42	14	769
8043064	1178	928	0	30	183
8043081	1470	1223	48	170	29
8043082	2317	1483	101	519	195
8043083	1297	741	31	525	0
8043091	2107	1544	0	164	327
8043092	995	368	28	291	306
8043101	2337	1673	0	582	82
8043102	3357	1425	140	773	916
8043103	2061	1310	0	580	138
8043104	1379	1130	0	249	0
8043111	1727	1243	0	484	0
8043112	5874	3208	75	1113	1152
8044031	1467	1037	15	158	257
8044032	971	718	14	0	218
8044033	3941	2491	323	748	240
8044041	1361	737	49	86	410
8044042	1627	914	0	217	464
8044043	1183	906	100	33	144
8044044	1045	443	24	280	265
8044051	2384	680	147	92	1465
8044052	1196	340	373	51	418
8044061	2529	1079	48	604	770
8044062	2292	755	0	429	1084
8044063	1367	699	119	97	429
8045051	1162	974	0	38	133
8045052	797	562	4	98	113
8045053	1649	1290	42	102	158
8045061	1093	986	107	0	0
8045062	1486	1320	35	131	0
8045063	2668	1468	180	716	281
8045071	3180	2188	264	562	0
8045072	4497	2647	418	1243	46
8045073	3381	1981	219	1074	30
8045074	476	476	0	0	0
8045081	2728	920	181	793	798
8045091	1140	900	0	0	226
8045092	1664	855	57	102	650
8045093	1479	485	122	74	769
8045094	2135	447	66	483	797
8045101	1300	991	0	120	189
8045102	1482	453	0	0	970
8045103	2053	410	32	125	1471
8045104	1300	766	102	0	432
8045111	1469	525	220	293	377
8045112	652	305	0	0	347
8046031	2168	1040	143	206	722
8046032	1077	850	0	114	64
8046033	1663	751	90	670	20
8046061	626	551	16	0	59
8046062	3029	2524	41	464	0
8046063	1261	1105	0	100	0
8046064	2358	1788	0	496	74
8046071	1795	1534	0	257	4
8046072	2385	1802	0	583	0
8046073	1880	1614	0	241	0
8046074	1146	1041	0	62	0
8046081	1400	909	0	147	344
8046082	815	400	55	295	42
8046083	1328	1044	49	221	0
8046091	2103	756	0	1096	123
8046092	1720	1103	253	340	0
8046093	1531	1205	9	277	0
8046101	1655	1359	1	224	0
8046102	563	439	0	111	13
8046111	1564	1165	0	349	39
8046112	1401	1219	24	39	78
8046113	1610	1317	0	200	0
8047011	1410	634	226	486	64
8047012	1921	462	162	485	812
8047013	1422	1144	105	149	3
8047014	1629	903	222	332	117
8047051	1168	707	40	421	0
8047052	1830	559	220	789	230
8047053	1122	915	103	104	0
8047061	1633	1403	0	194	0
8047062	832	695	0	105	13
8047091	1995	308	123	863	636
8047092	1458	682	316	93	367
8047093	1008	957	40	0	0
8047094	1157	827	91	238	0
8047095	1031	919	46	42	0
8047101	1062	873	0	116	46
8047102	1263	692	41	228	257
8047103	1279	1219	0	41	0
8047104	861	763	40	58	0
8047111	2044	751	114	598	581
8047112	1388	469	107	505	307
8047113	2775	1623	201	785	166
8047114	1061	704	93	238	18
8047121	2190	949	348	179	708
8047122	1131	827	9	287	8
8047123	2648	2102	74	409	28
8047131	1597	961	209	427	0
8047132	1455	640	98	590	127
8047133	672	647	0	25	0
8047134	561	535	0	11	0
8047141	654	427	0	187	0
8047142	1390	1133	0	90	167
8047143	1347	1079	114	96	28
8047151	1241	979	79	46	108
8047152	2607	639	80	900	988
8047161	1388	792	47	538	0
8047162	2026	1169	40	728	68
8047163	1650	781	0	526	343
8048031	880	835	33	12	0
8048032	1149	895	0	158	0
8048033	3498	2755	16	518	85
8048041	1381	1154	28	41	112
8048042	2722	1882	62	525	193
8048043	1018	613	29	51	102
8048044	1641	1060	33	482	0
8048051	1753	1068	154	336	168
8048052	1080	468	0	69	543
8048053	1491	1381	97	0	13
8048054	2937	2527	56	337	0
8048061	905	267	0	235	403
8048062	1213	763	0	137	290
8048063	1718	1038	411	72	197
8048071	861	723	42	33	47
8048072	1014	972	0	42	0
8048073	1815	1067	210	316	164
8048074	1383	1087	75	187	21
8048081	582	571	0	11	0
8048082	1121	826	109	65	121
8048083	710	705	0	5	0
8048091	1198	1097	20	30	0
8048092	1580	1398	0	165	17
8048093	1224	1011	0	123	13
8048101	1064	640	60	272	0
8048102	945	845	0	100	0
8048103	2417	1881	151	220	136
8048104	2588	1568	139	255	410
8049011	1756	1639	0	78	39
8049012	813	813	0	0	0
8049013	1564	1377	18	99	0
8049014	782	636	8	138	0
8049015	1201	1160	41	0	0
8049016	588	525	0	0	63
8049021	908	683	0	168	0
8049022	1176	1128	0	48	0
8049023	844	586	0	123	135
8049024	1000	735	0	153	57
8049025	1122	793	0	287	42
8050011	968	725	78	112	0
8050012	1199	1147	0	52	0
8050013	1526	1426	0	0	85
8050014	1209	1209	0	0	0
8050021	1768	1121	4	128	233
8050022	1339	1227	0	86	12
8050023	1856	1030	35	549	182
8050024	954	388	78	0	462
8050025	1075	500	0	267	276
8051051	3063	876	116	13	2001
8051052	1447	1023	118	88	181
8051053	1649	1389	0	260	0
8051054	1178	1065	18	95	0
8051061	1043	919	61	63	0
8051062	1440	1137	36	221	3
8051071	1847	768	146	566	354
8051072	1138	599	98	191	25
8051073	950	849	30	45	0
8051074	1685	881	75	261	277
8051075	490	337	0	153	0
8051081	3481	994	18	232	2218
8051082	1914	940	242	653	20
8051083	859	545	129	61	77
8051084	885	582	30	133	67
8051091	994	956	0	38	0
8051092	2105	1774	33	298	0
8051093	1101	700	154	233	0
8051101	1842	1573	10	185	74
8051102	1077	1036	5	36	0
8051103	521	353	13	0	155
8051104	689	661	0	7	0
8051111	561	491	0	70	0
8051112	875	602	0	273	0
8051113	3091	2097	37	350	576
8051114	1052	40	0	676	208
8051115	1202	313	0	0	889
8051116	1170	446	157	348	206
8051121	1290	681	0	418	158
8051122	1687	1282	1	300	69
8052011	925	773	1	150	0
8052012	1072	900	0	151	0
8052013	1392	859	63	444	13
8052021	978	795	9	174	0
8052022	469	417	0	0	52
8052023	1230	938	0	292	0
8052024	1307	734	52	438	57
8053011	940	558	0	353	0
8053012	1615	990	0	551	69
8053013	785	529	0	139	74
8053021	745	518	0	183	0
8053022	1254	906	0	348	0
8053023	1509	1272	16	113	99
8054011	1479	1096	0	41	254
8054012	1504	1199	0	272	33
8054013	1024	895	0	129	0
8054021	1094	913	3	157	0
8054022	949	832	0	68	0
8054023	859	638	0	156	0
8054024	1518	1237	0	127	141
8054025	764	747	0	0	0
8055011	901	885	0	9	0
8055012	1469	1265	75	111	0
8055013	1051	1051	0	0	0
8055021	965	965	0	0	0
8055022	779	779	0	0	0
8055023	962	953	0	0	9
8055024	906	887	5	11	3
8056001	1485	1449	25	0	0
8056002	1334	1306	0	0	28
8056003	930	835	0	95	0
8056004	990	870	0	106	14
8057011	1259	1259	0	0	0
8057012	519	519	0	0	0
8057013	1173	1173	0	0	0
8057014	905	905	0	0	0
8057015	1353	1266	0	40	0
8057021	1019	940	2	60	0
8057022	883	835	0	48	0
8058011	998	851	0	119	0
8058012	869	806	0	49	2
8058013	666	582	0	54	0
8058021	981	939	2	15	10
8058022	1157	1077	0	0	80
8058023	1097	992	0	64	0
8058024	1169	1038	0	0	121
8058025	731	710	0	21	0
8059011	1815	1595	21	106	43
8059012	1217	992	0	168	0
8059013	927	877	0	14	0
8059021	1267	775	0	471	21
8059022	1233	887	157	183	0
8059023	484	480	3	0	1
8059024	1333	965	19	336	0
8059025	801	748	0	53	0
8059026	1259	1200	0	59	0
8060011	684	459	0	166	0
8060012	1779	1105	0	639	14
8060013	2350	1214	61	773	295
8060014	517	98	0	368	51
8060021	1120	394	0	579	147
8060022	2754	1861	161	662	0
8060023	1610	527	195	888	0
8060024	1008	284	98	580	46
8060025	1380	1118	20	242	0
8060031	1413	1091	0	322	0
8060032	929	429	26	447	27
8060033	1627	675	0	952	0
8060034	1401	1201	9	191	0
8060035	1292	224	0	1017	51
8060036	1192	449	33	710	0
8060041	2042	1473	17	487	0
8060042	2565	1384	286	447	425
8060043	1645	1469	0	176	0
8060044	1148	406	0	681	19
8061021	1740	1149	158	269	164
8061022	1173	1043	9	121	0
8061023	950	924	8	0	18
8061031	1619	1550	0	13	40
8061032	835	700	0	80	0
8061033	1031	997	34	0	0
8061034	1621	921	0	522	178
8061041	2110	1086	304	407	313
8061042	1270	897	60	154	145
8061043	1105	648	36	421	0
8062011	1767	1361	0	344	14
8062012	2263	1783	81	183	161
8062021	718	700	0	18	0
8062022	2172	1911	0	6	255
8062023	2071	1827	0	240	3
8063001	864	673	0	18	156
8063002	668	657	0	0	0
8063003	854	841	0	0	0
8063004	698	546	0	31	98
8063005	665	508	0	9	132
8063006	802	744	0	0	58
8064001	1237	1071	0	49	79
8064002	932	863	0	19	50
8065011	1105	844	1	209	51
8065012	1456	847	113	255	226
8065021	1005	729	0	59	217
8065022	700	567	0	27	94
8065023	662	618	24	6	14
8065024	1824	1155	0	219	445
8066001	2043	1608	20	207	195
8066002	1331	1004	10	72	201
8067001	1559	1381	80	98	0
8067002	1313	1171	74	18	0
8067003	899	677	7	147	42
8067004	616	403	2	210	0
8068011	962	554	163	236	0
8068012	1519	1073	159	156	83
8068013	955	643	157	108	41
8068014	540	404	41	95	0
8068021	919	641	9	269	0
8068022	919	496	132	237	21
8068023	1077	722	7	348	0
8069001	607	482	10	105	0
8069002	2570	1592	57	876	0
8069003	1658	1136	29	463	10
8070001	2945	1445	264	1200	9
8070002	1195	844	0	319	0
8070003	842	528	87	218	0
8070004	347	210	0	137	0
8071001	691	691	0	0	0
8071002	1528	1135	224	113	9
8071003	1856	1564	138	131	8
8072001	826	592	0	234	0
8072002	2509	1352	667	344	82
8072003	973	661	81	202	29
8072004	803	516	88	199	0
8072005	743	530	50	138	0
8073001	2216	1014	419	783	0
8073002	1346	1153	28	128	0
8073003	1597	955	6	547	0
8073004	1169	775	0	379	0
8073005	1023	379	0	580	38
8074001	857	613	0	244	0
8074002	1641	1034	77	429	84
8074003	2501	1857	81	441	0
8074004	866	651	111	75	0
8074005	996	660	6	263	0
8075001	1215	742	121	296	45
8075002	793	535	62	109	36
8075003	1175	608	117	392	15
8076001	1091	526	272	293	0
8076002	1416	816	20	457	76
8076003	1006	460	0	364	124
8076004	1088	557	0	515	0
8076005	1672	1033	157	482	0
8077001	2001	796	430	528	181
8077002	1583	946	0	565	34
8077003	1002	794	10	152	0
8077004	1196	1070	0	126	0
8078001	1299	972	1	321	0
8078002	1374	1109	11	236	9
8079001	1612	1209	0	321	31
8079002	1118	822	0	231	10
8079003	1278	1092	0	186	0
8080011	1101	866	0	235	0
8080012	1171	723	2	446	0
8080013	1392	983	0	409	0
8080021	1268	720	154	196	0
8080022	1281	686	14	573	0
8080023	1522	1080	82	351	9
8080024	740	364	11	270	80
8081001	1551	1273	54	150	58
8081002	2039	1819	58	140	11
8082001	2195	1901	0	266	17
8082002	1537	1351	0	175	0
8082003	1647	802	21	810	14
8083011	891	708	0	181	2
8083012	2721	1665	35	747	22
8083013	1132	794	2	285	0
8083014	879	555	0	254	0
8083021	1236	767	2	456	0
8083022	1674	1047	66	500	61
8083023	874	669	11	179	0
8084001	1637	1035	0	552	11
8084002	1260	666	0	296	166
8084003	1569	948	25	355	37
8085001	1363	585	12	596	50
8085002	855	581	11	223	0
8085003	1043	636	15	302	0
8085004	768	664	0	104	0
8086001	1148	952	0	149	0
8086002	916	818	12	32	16
8087021	2932	2128	176	458	44
8087022	2839	1630	208	762	83
8088001	1660	1451	64	101	0
8088002	2071	1734	117	110	66
8089001	1377	1256	33	14	0
8089002	745	666	16	0	0
8089003	2086	1882	29	28	0
8090001	853	810	24	19	0
8090002	683	674	0	9	0
8090003	1323	1222	25	22	11
8090004	1074	1016	11	22	0
8091001	1169	1073	96	0	0
8091002	1080	910	93	0	0
8091003	1427	1262	61	67	0
8092001	1489	228	1253	0	0
8092002	1009	276	705	28	0
8092003	1488	355	848	8	277
8092004	1119	197	905	9	0
8093001	1079	838	188	37	0
8093002	1688	1313	1	349	3
8093003	1743	1080	268	336	51
8094001	936	858	53	11	0
8094002	1281	1003	110	166	0
8094003	1393	826	6	489	41
8094004	1055	688	69	253	0
8095001	1336	1104	106	110	0
8095002	1233	996	64	156	0
8095003	809	629	12	124	0
8096001	1077	731	325	8	13
8096002	1546	951	372	63	146
8096003	1048	93	767	46	63
8097001	1344	816	369	83	24
8097002	1938	958	597	51	290
8097003	771	112	641	18	0
8098001	787	621	21	97	0
8098002	2059	1616	185	93	98
8099001	2898	2627	75	139	0
8100001	1635	1161	104	355	0
8100002	1690	1516	37	53	27
8100003	1463	1081	48	77	7
8101001	498	332	50	49	0
8101002	939	778	111	39	0
8101003	1137	696	159	224	49
8101004	539	361	96	11	32
8101005	1383	1158	149	66	2
8102001	751	232	437	82	0
8102002	1245	427	761	42	0
8102003	955	327	566	39	23
8102004	1011	472	438	51	50
8102005	905	784	0	43	46
8102006	671	484	143	0	0
8103011	614	385	205	0	0
8103012	1130	435	451	42	202
8103013	1112	534	352	100	76
8103014	868	389	413	23	0
8103021	1612	951	290	34	198
8103022	974	640	312	8	0
8103023	572	370	199	0	3
8104001	669	669	0	0	0
8104002	1230	1179	0	39	0
8104003	2092	1851	17	49	149
8104004	1317	1317	0	0	0
8105011	838	808	0	30	0
8105012	1044	1012	27	0	2
8105013	978	912	0	49	0
8105014	1057	883	2	172	0
8105015	1295	1295	0	0	0
8105021	932	749	0	95	88
8105022	1134	991	0	53	48
8105023	1301	1165	36	66	12
8105024	957	926	0	31	0
8105025	1075	1011	0	58	0
8106001	1746	1564	19	6	86
8106002	1572	1254	34	206	70
8106003	1111	943	0	142	17
8107011	1726	1169	0	10	506
8107012	1358	830	31	0	491
8107013	1325	1209	0	0	116
8107014	918	818	0	30	70
8107021	1346	1050	0	30	250
8107022	1017	897	0	19	101
8107023	1631	1484	99	37	11
8108001	964	760	0	50	119
8108002	1714	1476	0	0	164
8108003	1757	1272	12	0	365
8108004	1054	1054	0	0	0
8109001	1023	885	85	18	0
8109002	1323	1117	71	0	135
8109003	598	525	0	45	0
8109004	1235	770	0	85	306
8109005	1547	1371	0	0	123
8110001	777	676	0	93	8
8110002	820	711	0	58	20
8110003	818	791	0	0	0
8110004	776	740	0	36	0
8110005	1057	967	0	62	0
8111001	412	412	0	0	0
8111002	1445	1347	0	98	0
8111003	1145	1034	0	19	77
8111004	1115	999	0	0	42
8111005	2135	1834	12	60	203
8112001	856	731	20	75	30
8112002	1759	1334	71	82	229
8112003	1064	685	0	131	205
8112004	1245	947	0	11	276
8112005	783	462	0	0	237
8113011	1588	1143	93	45	281
8113012	694	454	0	48	149
8113013	1115	834	0	50	189
8113014	1638	1119	0	10	450
8113021	1114	864	65	25	160
8113022	2344	906	295	182	928
8114011	1092	479	0	12	601
8114012	591	409	0	91	23
8114013	818	730	0	7	64
8114014	1584	1197	29	7	351
8114015	868	817	26	0	25
8114021	1296	1030	9	0	257
8114022	1564	937	0	233	394
8114023	1803	1208	11	95	489
8115001	1596	1135	20	0	441
8115002	1166	808	0	0	358
8115003	1472	1180	0	82	210
8115004	1348	1298	0	50	0
8116001	1109	919	0	0	190
8116002	1277	1203	0	0	74
8116003	1621	1174	0	295	31
8116004	1807	1369	0	291	0
8117011	2848	2149	0	80	585
8117012	1320	647	15	5	616
8117021	1153	600	76	108	369
8117022	1798	1419	42	14	284
8117023	2287	1403	0	138	721
8118001	1157	704	0	0	453
8118002	1500	1254	18	21	197
8118003	1167	1085	0	16	40
8118004	1202	886	0	0	316
8119001	821	509	189	39	17
8119002	1709	1474	94	95	19
8119003	1384	1311	59	14	0
8119004	1942	1640	101	125	10
8120001	839	751	0	88	0
8120002	675	635	12	28	0
8120003	1283	1283	0	0	0
8120004	793	733	0	0	13
8120005	838	654	168	0	0
8120006	880	804	16	60	0
8121001	1033	379	582	15	57
8121002	723	474	205	0	7
8121003	1171	613	415	113	30
8121004	1027	814	99	91	0
8121005	829	509	142	0	100
8122001	1173	977	113	24	0
8122002	828	682	146	0	0
8122003	1130	827	154	65	0
8122004	880	683	144	10	0
8123011	605	435	54	102	14
8123012	1549	1022	242	52	182
8123013	1334	947	138	127	66
8123021	606	562	18	0	7
8123022	1127	949	37	100	41
8123023	793	682	111	0	0
8124001	1193	947	154	79	0
8124002	1120	882	196	41	1
8124003	1200	1184	0	0	16
8125001	897	446	435	0	16
8125002	1025	418	520	56	8
8125003	1004	520	273	0	143
8125004	950	772	58	58	35
8126001	681	467	188	26	0
8126002	802	582	203	0	0
8126003	1049	584	300	84	21
8126004	766	541	224	0	1
8127001	859	637	145	34	0
8127002	1018	616	221	63	80
8127003	1116	930	82	61	0
8128011	1810	1253	478	41	0
8128012	1086	583	350	111	36
8128021	837	378	221	222	16
8128022	906	814	92	0	0
8128023	981	698	196	14	39
8129001	886	677	96	26	87
8129002	1103	820	192	31	47
8129003	1222	940	189	39	27
8129004	1352	1175	43	100	0
8130001	678	340	338	0	0
8130002	892	572	193	60	0
8130003	700	515	33	122	30
8130004	1130	716	342	15	0
8130005	472	460	0	12	0
8131001	869	238	600	11	0
8131002	1106	493	463	122	0
